Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kategori
11,Fri Dec 15 10:40:28 +0000 2023,1.73561077138662e+18,"Mahfud MD ke Ciamis, Janjikan Program Insentif Guru Madrasah dan Marbot Masjid https://t.co/UvmeSekvB8 https://t.co/EK8aDuIbAt,- Pasangan Capres-cawapres Ganjar-Mahfud MD mengklaim bakal memprioritaskan program pemberian insentif untuk kesejahteraan Guru madrasah dan marbot m…",0.0,0,0.0,0.0,in,239873274,1.73561077138662e+18,harapanrakyat_,https://twitter.com/harapanrakyat_/status/1735610771386622203,Capres
12,Fri Dec 15 10:40:27 +0000 2023,1.73561076764968e+18,Kebersamaan Ganjar Pranowo dengan keluarganya adalah fondasi utama yang dapat membawa keharmonisan ke dalam kepemimpinan negara. @duhapayahm  GP 4Presiden https://t.co/sMcMriZ5F0,0.0,0,0.0,0.0,in,1683881812882520064,1.73561076764968e+18,drrlvccoo,https://twitter.com/drrlvccoo/status/1735610767649681523,Capres
13,Fri Dec 15 10:40:27 +0000 2023,1.73561076667249e+18,Kemesraan keluarga Ganjar adalah cerminan nyata bahwa pemimpin yang baik adalah yang memahami nilai-nilai keluarga. @tippanijjang  GP 4Presiden https://t.co/7E9Qdgjweg,0.0,0,0.0,0.0,in,1688790352524960000,1.73561076667249e+18,najimhmmd,https://twitter.com/najimhmmd/status/1735610766672491000,Capres
14,Fri Dec 15 10:40:27 +0000 2023,1.73561076629491e+18,"@detikcom Ganjar Pranowo mencerminkan sikap progresif dalam menangani isu-isu pertanian, khususnya terkait pupuk.",0.0,0,0.0,0.0,in,1704735292102710016,1.73521303220746e+18,afganharun36610,https://twitter.com/afganharun36610/status/1735610766294913379,Capres
15,Fri Dec 15 10:40:26 +0000 2023,1.73561076431522e+18,Kedekatan Mas Ganjar dengan keluarganya menggambarkan bahwa keberhasilan seorang pemimpin dimulai dari kebahagiaan di dalam rumah tangganya. @terlanjur_dalam  GP 4Presiden https://t.co/Vzeb4urt4t,0.0,0,0.0,0.0,in,1684062055412930048,1.73561076431522e+18,putranawiiii,https://twitter.com/putranawiiii/status/1735610764315222217,Capres
16,Fri Dec 15 10:40:26 +0000 2023,1.73561076361061e+18,Video kemesraan Ganjar Pranowo menjadi pesan bahwa kebijaksanaan dalam keluarga dapat merembes ke dalam kebijaksanaan dalam pemerintahan. @dakiuki  GP 4Presiden https://t.co/eBpNukfhsk,0.0,0,0.0,0.0,in,1689882364539990016,1.73561076361061e+18,tiaraiffah21,https://twitter.com/tiaraiffah21/status/1735610763610615883,Capres
17,Fri Dec 15 10:40:26 +0000 2023,1.73561076103536e+18,Sukses selalu untuk Mas Ganjar Pranowo! Semoga kehangatan keluarganya membawa semangat positif untuk seluruh masyarakat Jatim. @santi1873  GP 4Presiden https://t.co/P1gc6mAMCw,0.0,0,0.0,0.0,in,1696397773401359872,1.73561076103536e+18,MaryaaamSiti,https://twitter.com/MaryaaamSiti/status/1735610761035366844,Capres
18,Fri Dec 15 10:40:13 +0000 2023,1.73561070861495e+18,"Ganjar Pranowo dan Atikoh membangun fondasi keluarga yang sehat, menjadi modal kuat bagi kepemimpinan yang sukses. @Deeane412  GP 4Presiden https://t.co/4AquHTtSsd",0.0,0,0.0,0.0,in,1684774632929580032,1.73561070861495e+18,yusfi_randi,https://twitter.com/yusfi_randi/status/1735610708614959591,Capres
19,Fri Dec 15 10:40:13 +0000 2023,1.735610707839e+18,"Ganjar Pranowo dan Mahfud MD, kita berharap agar kalian dapat membawa Jakarta menuju masa depan yang lebih cerah. @dandan_danis  GP 4Presiden https://t.co/BcOY5mbm8R",0.0,0,0.0,0.0,in,1684073755772049920,1.735610707839e+18,AisyahAzizah_1,https://twitter.com/AisyahAzizah_1/status/1735610707839004876,Capres
0,Fri Dec 15 10:42:06 +0000 2023,1.73561118268446e+18,"Keluarga yang harmonis adalah aset berharga, dan Mas Ganjar telah membuktikan bahwa dia bisa menjaga keharmonisan dalam segala hal. @TiansChaos  GP 4Presiden https://t.co/GtvKvgMPCX",0.0,0,0.0,0.0,in,1689660243725459968,1.73561118268446e+18,maharanikrnti,https://twitter.com/maharanikrnti/status/1735611182684463255,Capres
1,Fri Dec 15 10:42:05 +0000 2023,1.73561117582261e+18,"Bersama keluarga yang harmonis, Mas Ganjar membuktikan bahwa kepemimpinan dimulai dari rumah. Semoga terus menjadi teladan untuk kita semua. @timunsedih  GP 4Presiden https://t.co/oouIS3ZTM3",0.0,0,0.0,0.0,in,1689537313460940032,1.73561117582261e+18,KVisi19425,https://twitter.com/KVisi19425/status/1735611175822618851,Capres
2,Fri Dec 15 10:42:04 +0000 2023,1.7356111724e+18,"Keakraban Ganjar Pranowo dengan keluarganya menunjukkan bahwa dia adalah pemimpin yang tidak hanya berbicara, tapi juga bertindak nyata. @akkazh  GP 4Presiden https://t.co/92l1Nz6ygv",0.0,0,0.0,0.0,in,1687346947395620096,1.7356111724e+18,MaulAkbarr3,https://twitter.com/MaulAkbarr3/status/1735611172400005484,Capres
3,Fri Dec 15 10:42:02 +0000 2023,1.73561116634348e+18,"Ganjar dan Mahfud, membawa angin segar untuk politik Jakarta dengan membawa nilai-nilai keluarga yang positif. @awkward_anna1  GP 4Presiden https://t.co/F5q1QFpDcQ",0.0,0,0.0,0.0,in,1687291647120509952,1.73561116634348e+18,aprizaric,https://twitter.com/aprizaric/status/1735611166343483806,Capres
4,Fri Dec 15 10:42:02 +0000 2023,1.73561116555921e+18,Mas Ganjar Pranowo dan Pak Mahfud MD adalah contoh nyata bahwa kepemimpinan yang baik adalah hasil dari nilai-nilai keluarga yang solid. @rudi_saputra199  GP 4Presiden https://t.co/OWgXHGScXb,0.0,0,0.0,0.0,in,1684506964154520064,1.73561116555921e+18,indahprnmsri100,https://twitter.com/indahprnmsri100/status/1735611165559210255,Capres
5,Fri Dec 15 10:42:02 +0000 2023,1.73561116479159e+18,@JokiNgoding @ethadisaputra Tugase Ganjar Yo melayani rakyat Jateng lah. Daerah liane Yo entuk layanan lah. Mbok kiro Semarang tok wae gawean e Ganjar. Gubernur mu kui sing luwih aneh,0.0,0,0.0,0.0,in,1572472469918980096,1.73518690026748e+18,Paskalises17,https://twitter.com/Paskalises17/status/1735611164791595445,Capres
6,Fri Dec 15 10:42:02 +0000 2023,1.73561116340747e+18,Kepemimpinan Mas Ganjar Pranowo dan Pak Mahfud MD adalah jawaban atas kebutuhan masyarakat akan pemimpin yang dapat mempersatukan dan memberdayakan. @sia_nidaa  GP 4Presiden https://t.co/TSBJYGgXEy,0.0,0,0.0,0.0,in,1684776268997489920,1.73561116340747e+18,CantikaPutrixxz,https://twitter.com/CantikaPutrixxz/status/1735611163407470603,Capres
7,Fri Dec 15 10:42:01 +0000 2023,1.73561115962424e+18,"Sukses selalu untuk Ganjar Pranowo, semoga kepemimpinanmu selalu diwarnai oleh kebijaksanaan dan kecerdasan. @darmanpride  GP 4Presiden https://t.co/9Cd6Cfqv6K",0.0,0,0.0,0.0,in,1688598177535119872,1.73561115962424e+18,bdafendraaa,https://twitter.com/bdafendraaa/status/1735611159624241257,Capres
8,Fri Dec 15 10:42:00 +0000 2023,1.73561115821908e+18,Keselarasan dalam keluarga Ganjar Pranowo menjadi cerminan kematangan dan kearifan dalam memimpin negara. @txtdari_m_  GP 4Presiden https://t.co/2zTm1vVfF4,0.0,0,0.0,0.0,in,1688821691252859904,1.73561115821908e+18,MelodiNadi18915,https://twitter.com/MelodiNadi18915/status/1735611158219088108,Capres
9,Fri Dec 15 10:42:00 +0000 2023,1.73561115712865e+18,"@dantsus Teruskan aja. Kalau saya sih yakin, Pak Ganjar bersih.",0.0,0,0.0,0.0,in,731376028585593984,1.73547381016042e+18,SimanjuntakElly,https://twitter.com/SimanjuntakElly/status/1735611157128650753,Capres
10,Fri Dec 15 10:41:59 +0000 2023,1.73561115286299e+18,Sukses selalu untuk Mas Ganjar Pranowo dan Pak Mahfud MD! Semoga langkah mereka membawa kemajuan bagi Jatim. @sujakpendik  GP 4Presiden https://t.co/XFdzKm9y0a,0.0,0,0.0,0.0,in,1681874334347049984,1.73561115286299e+18,bilqisfania8,https://twitter.com/bilqisfania8/status/1735611152862994627,Capres
11,Fri Dec 15 10:41:57 +0000 2023,1.7356111421843e+18,Kemesraan keluarga Ganjar Pranowo menjadi nilai tambah dalam mendukung kepemimpinan yang adil dan berpihak pada rakyat. @Darren_Dolken31  GP 4Presiden https://t.co/IrdncfK5Ke,0.0,0,0.0,0.0,in,1688485848743109888,1.7356111421843e+18,dmrjiii,https://twitter.com/dmrjiii/status/1735611142184308781,Capres
12,Fri Dec 15 10:41:56 +0000 2023,1.73561113874073e+18,Mas Ganjar dan keluarganya adalah gambaran hidup bahwa seorang pemimpin harus memiliki kepedulian yang tinggi terhadap lingkungan dan keluarga. @b_lemutu  GP 4Presiden https://t.co/8wj2iPkvmh,0.0,0,0.0,0.0,in,1687362911889730048,1.73561113874073e+18,gbrnrmdannn,https://twitter.com/gbrnrmdannn/status/1735611138740732038,Capres
13,Fri Dec 15 10:41:56 +0000 2023,1.73561113854778e+18,Ganjar Pranowo menunjukkan bahwa dedikasi terhadap keluarga adalah cerminan dari dedikasi terhadap bangsa dan negara. @SabighohFara  GP 4Presiden https://t.co/ZahLDP0SA7,0.0,0,0.0,0.0,in,1685869809156910080,1.73561113854778e+18,anindiraaaaaa,https://twitter.com/anindiraaaaaa/status/1735611138547785783,Capres
14,Fri Dec 15 10:41:55 +0000 2023,1.7356111368198e+18,"Ganjar Pranowo menyatakan akan mengevaluasi Undang-undang Omnibus Law Cipta Kerja yang mendapat kritikan dari kalangan buruh.  Hal tersebut Ganjar sampaikan usai menghadiri acara konsolidasi UMKM di Gedung Guru Kabupaten Bekasi, Kamis (14/12/2023).  #SahabatGanjar https://t.co/uAeUGf5BLi",0.0,0,0.0,0.0,in,546648916,1.7356111368198e+18,ador_xxx,https://twitter.com/ador_xxx/status/1735611136819806328,Capres
15,Fri Dec 15 10:41:55 +0000 2023,1.73561113417318e+18,Semoga Ganjar Pranowo dan Mahfud MD dapat mewujudkan visi mereka untuk menjadikan Jakarta lebih sejahtera dan berkeadilan. @dumbpap1  GP 4Presiden https://t.co/cLQ1JlFFcv,0.0,0,0.0,0.0,in,1683949189338889984,1.73561113417318e+18,ooliveptrii,https://twitter.com/ooliveptrii/status/1735611134173184435,Capres
16,Fri Dec 15 10:41:54 +0000 2023,1.73561112948398e+18,"Warga Jatim bangga memiliki pemimpin seperti Mas Ganjar Pranowo yang tidak hanya peduli pada rakyat, tetapi juga memberikan teladan positif dalam kehidupan pribadinya. @TamMarchelle  GP 4Presiden https://t.co/48J4PUpBsw",0.0,0,0.0,0.0,in,1689159891527849984,1.73561112948398e+18,KiraniH13391,https://twitter.com/KiraniH13391/status/1735611129483985248,Capres
17,Fri Dec 15 10:41:52 +0000 2023,1.73561112242075e+18,Kemesraan keluarga Pak Ganjar mengingatkan kita akan pentingnya menciptakan hubungan yang erat di tengah kesibukan. @asyomasyow  GP 4Presiden https://t.co/QpiIfCXPul,0.0,0,0.0,0.0,in,1687415803212349952,1.73561112242075e+18,fatmapertiwiii,https://twitter.com/fatmapertiwiii/status/1735611122420756703,Capres
18,Fri Dec 15 10:41:51 +0000 2023,1.73561111960216e+18,Keakraban Ganjar dengan keluarganya memberikan keyakinan bahwa kepemimpinan nasional bisa dijalankan dengan hati. @titiselija13  GP 4Presiden https://t.co/jImoeGpPzC,0.0,0,0.0,0.0,in,1689134621567650048,1.73561111960216e+18,ozziemahardikaa,https://twitter.com/ozziemahardikaa/status/1735611119602167888,Capres
19,Fri Dec 15 10:41:50 +0000 2023,1.73561111355821e+18,"Kedekatan keluarga Mas Ganjar Pranowo tidak hanya sebagai contoh dalam ranah pribadi, tetapi juga sebagai inspirasi dalam dunia kepemimpinan. @seblakpdsbgt  GP 4Presiden https://t.co/s3XYki2SkL",0.0,0,0.0,0.0,in,1684856325946419968,1.73561111355821e+18,LeniPutriii,https://twitter.com/LeniPutriii/status/1735611113558216763,Capres
20,Fri Dec 15 10:41:50 +0000 2023,1.73561111347848e+18,"Ganjar Pranowo dan Mahfud MD, pemimpin yang tidak hanya pandai berbicara, tapi juga pandai mendengar. @urpuddypuddy  GP 4Presiden https://t.co/hhwuHmY6nm",0.0,0,0.0,0.0,in,1689943070903759872,1.73561111347848e+18,BismaEndaruuu,https://twitter.com/BismaEndaruuu/status/1735611113478480065,Capres
21,Fri Dec 15 10:41:49 +0000 2023,1.73561110960293e+18,"Ganjar Pranowo, dengan kebijakan pro-kebersihan lingkungan, diharapkan bisa menjaga keindahan alam Indonesia. @cshrosie  GP 4Presiden https://t.co/bmuaKFDP3W",0.0,0,0.0,0.0,in,1689503349010550016,1.73561110960293e+18,alexbahri320849,https://twitter.com/alexbahri320849/status/1735611109602934970,Capres
22,Fri Dec 15 10:41:48 +0000 2023,1.7356111082776e+18,"Ganjar Pranowo dan Mahfud MD, semoga visi dan misi kalian membawa perubahan positif yang signifikan untuk Jakarta. @Dandelions_2002  GP 4Presiden https://t.co/33xQ9nnVu9",0.0,0,0.0,0.0,in,1681978401639500032,1.7356111082776e+18,silvamayaa_,https://twitter.com/silvamayaa_/status/1735611108277600312,Capres
23,Fri Dec 15 10:41:48 +0000 2023,1.73561110665849e+18,Keharmonisan keluarga Ganjar mengingatkan kita akan pentingnya memprioritaskan hubungan keluarga di tengah kesibukan. @urfuturemate_  GP 4Presiden https://t.co/H1aXmmBIhw,0.0,0,0.0,0.0,in,1694982300294070016,1.73561110665849e+18,alktrismulll,https://twitter.com/alktrismulll/status/1735611106658496830,Capres
24,Fri Dec 15 10:41:48 +0000 2023,1.73561110628522e+18,"Ganjar Pranowo dan Mahfud MD, bukan hanya pemimpin yang pintar dalam kebijakan tetapi juga dalam memelihara hubungan keluarga yang erat. @afzulkarnaiin  GP 4Presiden https://t.co/jN086CLeqv",0.0,0,0.0,0.0,in,1687038671621700096,1.73561110628522e+18,ridhoulam,https://twitter.com/ridhoulam/status/1735611106285224397,Capres
25,Fri Dec 15 10:41:47 +0000 2023,1.7356111030472e+18,"Ganjar Pranowo dan Mahfud MD, pasangan yang menjanjikan kedekatan dan keceriaan di tengah politik yang keras. @bayu_zulkarnaen  GP 4Presiden https://t.co/5l8G2BMXLC",0.0,0,0.0,0.0,in,1687416959795950080,1.7356111030472e+18,PutriAmelo,https://twitter.com/PutriAmelo/status/1735611103047205088,Capres
26,Fri Dec 15 10:41:46 +0000 2023,1.73561109724649e+18,Dukungan penuh untuk Mas Ganjar Pranowo dan Pak Mahfud MD! Semoga visi dan misi mereka menciptakan Jatim yang lebih makmur dan adil. @trblemaker378  GP 4Presiden https://t.co/gzzxx5wHFw,0.0,0,0.0,0.0,in,1681924646583800064,1.73561109724649e+18,LilaLusiaw46,https://twitter.com/LilaLusiaw46/status/1735611097246498931,Capres
27,Fri Dec 15 10:41:46 +0000 2023,1.73561109723393e+18,"Keakraban Mas Ganjar dengan keluarganya, harapan untuk pemerintahan yang mendengarkan dan merespons kebutuhan rakyat. @thi_oni  GP 4Presiden https://t.co/i6g47dpAJe",0.0,0,0.0,0.0,in,1688764046269659904,1.73561109723393e+18,DikaArdiiann,https://twitter.com/DikaArdiiann/status/1735611097233936432,Capres
28,Fri Dec 15 10:41:46 +0000 2023,1.73561109702838e+18,Warga DKI Jakarta mendukung Ganjar Pranowo dan Pak Mahfud MD karena melihat potensi mereka untuk membawa perubahan yang positif. @dedeemesh9  GP 4Presiden https://t.co/wbQaXsYtNO,0.0,0,0.0,0.0,in,1686258864638050048,1.73561109702838e+18,fiercephoe48393,https://twitter.com/fiercephoe48393/status/1735611097028383157,Capres
29,Fri Dec 15 10:41:46 +0000 2023,1.73561109630697e+18,"Pak Ganjar Pranowo dan Pak Mahfud MD, semoga energi positif dari kebersamaan keluarga bisa menginspirasi kepemimpinan mereka di Jakarta. @beritagambir  GP 4Presiden https://t.co/fNz5UAP1sL",0.0,0,0.0,0.0,in,1681972943545560064,1.73561109630697e+18,__ayurosmalinaa,https://twitter.com/__ayurosmalinaa/status/1735611096306979257,Capres
30,Fri Dec 15 10:41:46 +0000 2023,1.73561109602603e+18,Keakraban Ganjar Pranowo dengan alam sekitar mencerminkan kesadaran akan pentingnya keberlanjutan lingkungan. @txtdariibay  GP 4Presiden https://t.co/HtEglkY6Gl,0.0,0,0.0,0.0,in,1688464091793459968,1.73561109602603e+18,deormdhni,https://twitter.com/deormdhni/status/1735611096026034208,Capres
31,Fri Dec 15 10:41:46 +0000 2023,1.73561109591273e+18,"Ganjar Pranowo dan Pak Mahfud MD, harapan besar agar keharmonisan keluarga menjadi dasar kuat dalam memimpin negara. @vén  GP 4Presiden https://t.co/zOVybXIEYy",0.0,0,0.0,0.0,in,1688490034683650048,1.73561109591273e+18,lestarIrani00,https://twitter.com/lestarIrani00/status/1735611095912734767,Capres
32,Fri Dec 15 10:41:45 +0000 2023,1.73561109316964e+18,Keharmonisan keluarga Mas Ganjar Pranowo adalah inspirasi untuk memilih pemimpin yang dekat dengan rakyat dan nilai-nilai kekeluargaan. @rumirumyy  GP 4Presiden https://t.co/0yPGa4GhiM,0.0,0,0.0,0.0,in,1684194993668320000,1.73561109316964e+18,LusiVeranda,https://twitter.com/LusiVeranda/status/1735611093169643617,Capres
33,Fri Dec 15 10:41:44 +0000 2023,1.73561108928993e+18,"Ganjar Pranowo dan Mahfud MD diharapkan membawa transformasi positif dalam kepemimpinan, seiring dengan kedekatan Ganjar dengan keluarganya. @ABCDEFIRJA  GP 4Presiden https://t.co/ZqScQqa1aL",0.0,0,0.0,0.0,in,1680859130066779904,1.73561108928993e+18,DwiriantiKarini,https://twitter.com/DwiriantiKarini/status/1735611089289933310,Capres
34,Fri Dec 15 10:41:43 +0000 2023,1.73561108577515e+18,"@tvOneNews Klo tvone Prabowo, metro Anies, cnn mungkin Ganjar",0.0,0,0.0,0.0,in,1693146899312989952,1.73545064316975e+18,oceangreenlove,https://twitter.com/oceangreenlove/status/1735611085775155329,Capres
35,Fri Dec 15 10:41:41 +0000 2023,1.73561107860287e+18,Sukses Mas Ganjar Pranowo dalam membangun keluarga yang solid adalah fondasi yang kokoh untuk memimpin bangsa. @vinnyalfian  GP 4Presiden https://t.co/haHWsVcegT,0.0,0,0.0,0.0,in,1688426767516910080,1.73561107860287e+18,GilangRifandi,https://twitter.com/GilangRifandi/status/1735611078602874919,Capres
36,Fri Dec 15 10:41:41 +0000 2023,1.73561107515937e+18,"Semangat terus, Mas Ganjar Pranowo! Keberhasilan keluarga Anda adalah cermin dari kepemimpinan yang baik dan bertanggung jawab. @taqizamri  GP 4Presiden https://t.co/czlklByeK8",0.0,0,0.0,0.0,in,1690635101661700096,1.73561107515937e+18,andriimaulll,https://twitter.com/andriimaulll/status/1735611075159376329,Capres
37,Fri Dec 15 10:41:40 +0000 2023,1.73561107453437e+18,Mas Ganjar dan Pak Mahfud adalah solusi yang tepat untuk membawa perubahan positif dan kesejahteraan untuk Jakarta. @B4I2HU  GP 4Presiden https://t.co/bmMTm5hMk6,0.0,0,0.0,0.0,in,1689513527206419968,1.73561107453437e+18,RobanyRoby99,https://twitter.com/RobanyRoby99/status/1735611074534375480,Capres
38,Fri Dec 15 10:41:40 +0000 2023,1.73561107318382e+18,"Sukses terus untuk Ganjar Pranowo dan Mahfud MD, Jakarta siap untuk perubahan yang lebih baik. @Dipoidham16  GP 4Presiden https://t.co/CRRnNNJurG",0.0,0,0.0,0.0,in,1684767873993169920,1.73561107318382e+18,AnggiiAnitaa,https://twitter.com/AnggiiAnitaa/status/1735611073183822088,Capres
39,Fri Dec 15 10:41:40 +0000 2023,1.73561107308729e+18,Keakraban keluarga Ganjar Pranowo menggugah semangat nasionalisme. Semoga semangat kebersamaan ini menyebar luas di tengah-tengah masyarakat. @syaefullohreza  GP 4Presiden https://t.co/bVGas5eUhf,0.0,0,0.0,0.0,in,1694642459828179968,1.73561107308729e+18,CamillaPutriix,https://twitter.com/CamillaPutriix/status/1735611073087291548,Capres
40,Fri Dec 15 10:41:39 +0000 2023,1.73561106664913e+18,Kedekatan Ganjar Pranowo dengan keluarganya menggambarkan kepemimpinan yang memperhatikan kebutuhan masyarakat secara menyeluruh. @TVXQ  GP 4Presiden https://t.co/8B0LNcI8Wg,0.0,0,0.0,0.0,in,1688804433847810048,1.73561106664913e+18,RhmtSetiawan00,https://twitter.com/RhmtSetiawan00/status/1735611066649133331,Capres
41,Fri Dec 15 10:41:37 +0000 2023,1.73561106198085e+18,"Sejak dari anggota DPR RI, Ganjar selalu konsen pada perempuan Indonesia :  ✅️ Dukungan gizi utk Ibu Hamil &amp  Menyusui ✅️ Pemberdayaan lewat program kartini maju ✅️ Anti kekerasan berbasis gender ✅️ Memperbanyak tempat penitipan anak  #GanjarMahfud2024 https://t.co/0lHQ3VTVRa",0.0,0,1.0,2.0,in,1102461866129769984,1.73561106198085e+18,Miduk17,https://twitter.com/Miduk17/status/1735611061980856787,Capres
42,Fri Dec 15 10:41:36 +0000 2023,1.73561105677146e+18,"Kebersamaan Mas Ganjar Pranowo dengan keluarganya membuktikan bahwa beliau tidak hanya menciptakan keberhasilan di ranah publik, tetapi juga dalam ranah pribadi. @vienoqio  GP 4Presiden https://t.co/b62mCHtOEL",0.0,0,0.0,0.0,in,1688398518090949888,1.73561105677146e+18,NomadVelocity,https://twitter.com/NomadVelocity/status/1735611056771469418,Capres
43,Fri Dec 15 10:41:36 +0000 2023,1.73561105657854e+18,Sifat rendah hati Ganjar Pranowo menciptakan suasana kepemimpinan yang terbuka dan responsif. @billijae  GP 4Presiden https://t.co/gbv0WkawRw,0.0,0,0.0,0.0,in,1687246048040019968,1.73561105657854e+18,raditzulfandii1,https://twitter.com/raditzulfandii1/status/1735611056578547832,Capres
44,Fri Dec 15 10:41:36 +0000 2023,1.73561105404513e+18,Semoga kebijakan-kebijakan Mas Ganjar Pranowo membawa manfaat yang nyata bagi rakyat Jatim. Dukungan penuh untuk beliau dan Pak Mahfud MD! @toolo0l  GP 4Presiden https://t.co/EHtcqwy9BA,0.0,0,0.0,0.0,in,1681853579756440064,1.73561105404513e+18,CitralestaCitra,https://twitter.com/CitralestaCitra/status/1735611054045134878,Capres
45,Fri Dec 15 10:41:35 +0000 2023,1.7356110515748e+18,Keluarga yang penuh cinta seperti keluarga Ganjar Pranowo adalah cerminan bahwa cinta dapat menjadi pendorong utama kesuksesan. @senengmain123  GP 4Presiden https://t.co/LTCjzLCVRy,0.0,0,0.0,0.0,in,1683729397185110016,1.7356110515748e+18,aiyla_nafla,https://twitter.com/aiyla_nafla/status/1735611051574804877,Capres
46,Fri Dec 15 10:41:34 +0000 2023,1.73561104881491e+18,Mas Ganjar dan Pak Mahfud adalah kombinasi yang sempurna untuk memimpin Jakarta ke arah keberlanjutan dan kesejahteraan. @azzoureaaa  GP 4Presiden https://t.co/O0Bq3pYGje,0.0,0,0.0,0.0,in,1691337929673900032,1.73561104881491e+18,PraseNoval,https://twitter.com/PraseNoval/status/1735611048814915948,Capres
47,Fri Dec 15 10:41:34 +0000 2023,1.73561104693171e+18,"Mas Ganjar Pranowo dan Pak Mahfud MD, doa kami menyertai langkah-langkah besar kalian memimpin Jatim. @shinybrightyy  GP 4Presiden https://t.co/hZVMNtlnut",0.0,0,0.0,0.0,in,1684770314121880064,1.73561104693171e+18,gitadesti_,https://twitter.com/gitadesti_/status/1735611046931714395,Capres
48,Fri Dec 15 10:41:33 +0000 2023,1.73561104233471e+18,"Keharmonisan keluarga Ganjar Pranowo menggambarkan bahwa keberhasilan tidak hanya diukur dari karier, tetapi juga dari kehidupan pribadi. @starroving1  GP 4Presiden https://t.co/JnUHDIdLjv",0.0,0,0.0,0.0,in,1683687414462820096,1.73561104233471e+18,dindamaharani_1,https://twitter.com/dindamaharani_1/status/1735611042334716056,Capres
49,Fri Dec 15 10:41:33 +0000 2023,1.73561104144125e+18,Kemesraan Ganjar Pranowo dengan keluarga memberikan keyakinan bahwa kepemimpinan yang tulus akan membawa dampak positif bagi seluruh masyarakat. @sentimenpositif  GP 4Presiden https://t.co/dnL73glbJF,0.0,0,0.0,0.0,in,1683689386691650048,1.73561104144125e+18,AnggiPamun6,https://twitter.com/AnggiPamun6/status/1735611041441255731,Capres
50,Fri Dec 15 10:41:32 +0000 2023,1.7356110412777e+18,"Melihat video kemesraan keluarga Mas Ganjar, saya semakin yakin bahwa beliau adalah pemimpin yang tidak hanya hebat dalam kapasitasnya sebagai gubernur, tetapi juga sebagai sosok ayah dan suami yang teladan. @taengoosmate  GP 4Presiden https://t.co/lvHDo9AqIL",0.0,0,0.0,0.0,in,1689489776762870016,1.7356110412777e+18,DivaAnggiita,https://twitter.com/DivaAnggiita/status/1735611041277706257,Capres
51,Fri Dec 15 10:41:32 +0000 2023,1.73561103953292e+18,Kemesraan keluarga Ganjar Pranowo mengingatkan kita bahwa seorang pemimpin juga manusia yang memiliki kebutuhan emosional dan kebersamaan yang penting. @looksjungkook  GP 4Presiden https://t.co/8aOee7fp9J,0.0,0,0.0,0.0,in,1681989059139500032,1.73561103953292e+18,AntonnJuliann,https://twitter.com/AntonnJuliann/status/1735611039532925409,Capres
52,Fri Dec 15 10:41:32 +0000 2023,1.73561103753227e+18,"Bapak Mahfud MD, sebagai mitra Mas Ganjar, diharapkan dapat membawa keseimbangan yang diperlukan dalam kepemimpinan. @sweetpeachy04  GP 4Presiden https://t.co/iMaH7WBU9J",0.0,0,0.0,0.0,in,1690272402318690048,1.73561103753227e+18,hrnguntaraaa31,https://twitter.com/hrnguntaraaa31/status/1735611037532275148,Capres
53,Fri Dec 15 10:41:31 +0000 2023,1.73561103451652e+18,Keakraban dan kehangatan keluarga Ganjar Pranowo memberikan keyakinan bahwa pemimpin yang baik harus memiliki fondasi kuat dalam kehidupan keluarga. @senjaa_kopii  GP 4Presiden https://t.co/9fhOLC7e4S,0.0,0,0.0,0.0,in,1679712542640450048,1.73561103451652e+18,__cutmegaaa,https://twitter.com/__cutmegaaa/status/1735611034516521249,Capres
54,Fri Dec 15 10:41:30 +0000 2023,1.73561102947078e+18,Kedekatan Mas Ganjar Pranowo dengan keluarganya adalah inspirasi bahwa seorang pemimpin dapat menciptakan harmoni di tengah-tengah tugas negara yang berat. @ScaisaraWidya  GP 4Presiden https://t.co/FRbrZiGpMx,0.0,0,0.0,0.0,in,1696959003170109952,1.73561102947078e+18,ikaprwnti1,https://twitter.com/ikaprwnti1/status/1735611029470785908,Capres
55,Fri Dec 15 10:41:28 +0000 2023,1.73561102396778e+18,@03__nakula @PujieMinoR @Ganjar_Mahfud_3 @LinNasution @satriawirang18 @kangmirdja @LinaMichael93 Mau pemilu agar gagal kekekekek  #RakyatSudahCerdas https://t.co/52WtVH4gl9,0.0,0,0.0,0.0,in,1713120670933179904,1.41119675085812e+18,FHISIP172393,https://twitter.com/FHISIP172393/status/1735611023967789098,Capres
56,Fri Dec 15 10:41:26 +0000 2023,1.7356110157889e+18,"Ganjar Pranowo terlihat sangat enjoy saat tampil di srimulat, menciptakan gambaran bahwa kepemimpinan bisa menyenangkan. @Baroes94460987  GP 4Presiden https://t.co/do6Avewonh",0.0,0,0.0,0.0,in,1683700715448069888,1.7356110157889e+18,IndrianiLydora,https://twitter.com/IndrianiLydora/status/1735611015788908717,Capres
